,linkid,x,y
2209,811959961,1944,1464
2210,812137741,1944,1464
2211,812137742,1944,1464
2212,812137743,1944,1464
2213,812389331,1944,1465
2214,812418367,3888,2930
2215,842326862,7777,5860
2216,849110184,7777,5860
2217,849110187,7777,5860
2218,851398500,3888,2930
2219,851511248,1944,1464
2220,851526645,1944,1464
2221,851526647,1944,1464
2222,851527832,1944,1464
2223,851527833,1944,1464
2224,851677602,1944,1464
2225,851677603,1944,1464
2226,851677605,1944,1464
2227,851677606,1944,1464
2228,851678705,1944,1464
2229,851679984,1944,1464
2230,851679985,1944,1464
2231,851679986,1944,1464
2232,851679991,1944,1464
2233,851679998,1944,1464
2234,863618251,7776,5859
2235,863618252,7776,5859
2236,863847220,3888,2930
2237,864012699,7777,5859
2238,864012700,7777,5859
2239,867661966,3888,2930
2240,867661988,3888,2930
2241,867754085,3888,2930
2242,901127840,3888,2929
2243,901127841,3888,2929
2244,901127842,3888,2929
2245,901127844,3888,2929
2246,901127845,3888,2929
2247,901127846,3888,2929
2248,901127847,3888,2929
2249,901281799,3888,2929
2250,901325336,1944,1465
2251,901325337,1944,1465
2252,901328666,3888,2930
2253,901331061,3888,2929
2254,901331065,3888,2929
2255,901331066,3888,2929
2256,901331067,3888,2929
2257,901331068,3888,2929
2258,901335367,3888,2930
2259,901335368,3888,2930
2260,901456133,3888,2930
2261,901473508,3888,2929
2262,901473911,3888,2930
2263,901473912,3888,2930
2264,901479037,3888,2930
2265,901479039,3888,2930
2266,901479040,3888,2930
2267,901479042,3888,2930
2268,901479043,3888,2930
2269,901877952,3888,2930
2270,901893725,3888,2929
2271,901893726,3888,2929
2272,901893727,3888,2929
2273,901896812,3888,2930
2274,901896813,3888,2930
2275,901896814,3888,2930
2276,901912443,3888,2930
2277,901918260,1944,1465
2278,901918261,1944,1465
2279,902029191,1944,1465
2280,902120356,3888,2930
2281,902120357,3888,2930
2282,905189426,1944,1464
2283,905194681,1944,1464
2284,906080200,1944,1465
2285,906080201,1944,1465
2286,906709807,3888,2930
2287,906709808,3888,2930
2288,906709815,3888,2930
2289,906709816,3888,2930
2290,913055587,3888,2930
2291,913055589,1944,1465
2292,913055590,1944,1465
2293,913055595,3888,2930
2294,913055596,3888,2930
2295,913055597,3888,2930
2296,913057363,3888,2930
2297,913057364,3888,2930
2298,913057365,3888,2930
2299,913057366,3888,2930
2300,913061331,3888,2929
2301,913061332,3888,2929
2302,938235129,3888,2929
2303,938235130,3888,2929
2304,958209520,3888,2929
2305,960768338,1944,1465
2306,970090859,3888,2929
2307,1012365857,1944,1465
2308,1104676955,1944,1464
2309,1104676956,1944,1464
2310,1122485697,7776,5859
2311,1122485698,7776,5859
2312,1123736136,7776,5859
2313,1124545130,7776,5859
2314,1124545131,7776,5859
2315,1126686576,1944,1464
2316,1126686577,1944,1464
2317,1130997101,3888,2929
2318,1130997104,3888,2929
2319,1143927475,1944,1464
2320,1147482858,7777,5860
2321,1147482875,7777,5860
2322,1158719286,7776,5859
2323,1158719291,7776,5859
2324,1158723529,7776,5859
2325,1160265760,1944,1464
2326,1160265764,1944,1465
2327,1160265766,1944,1465
2328,1160273910,3888,2930
2329,1162314490,3888,2929
2330,1162314491,3888,2929
2331,1178374803,7777,5860
2332,1178374804,7777,5860
2333,1187989560,3888,2930
2334,1192744319,3888,2930
2335,1192744321,3888,2930
2336,1192744322,3888,2930
2337,1192748209,3888,2930
2338,1192748210,3888,2930
2339,1192748218,3888,2930
2340,1195595595,7776,5859
2341,1195595596,7776,5859
2342,1196125977,7776,5859
2343,1199256637,3888,2930
2344,1199256638,3888,2930
2345,1199271516,3888,2930
2346,1199271517,3888,2930
2347,1199388728,3888,2930
2348,1201258115,1944,1464
2349,1201258116,1944,1464
2350,1201345507,3888,2930
2351,1201347123,1944,1464
2352,1201348259,1944,1464
2353,1201398395,3888,2929
2354,1201398396,3888,2929
2355,1201412811,1944,1464
2356,1201766043,1944,1465
2357,1201766044,1944,1465
2358,1202044815,3888,2930
2359,1202192903,7777,5860
2360,1202195796,7777,5860
2361,1202195797,7777,5860
2362,1202388156,1944,1464
2363,1202388157,1944,1464
2364,1202388159,3888,2929
2365,1202533208,1944,1464
2366,1202678436,1944,1464
2367,1202682269,1944,1464
2368,1202687505,1944,1464
2369,1202887359,3888,2929
2370,1212237368,3888,2929
2371,1212238956,3888,2929
2372,1212282903,3888,2930
2373,1212282997,1944,1465
2374,1212282998,1944,1465
2375,1212282999,1944,1465
2376,1212290994,1944,1465
2377,1212290995,1944,1465
2378,1212291124,1944,1465
2379,1212291125,1944,1465
2380,1212292817,3888,2930
2381,1212292818,3888,2930
2382,1212293144,3888,2930
2383,1212293145,3888,2930
2384,1212331087,7777,5860
2385,1212331088,7777,5860
2386,1212333373,3888,2929
2387,1212333374,3888,2929
2388,1212338684,3888,2929
2389,1212341233,3888,2929
2390,1212341234,3888,2929
2391,1212383870,1944,1465
2392,1212605893,1944,1465
2393,1212605894,1944,1465
2394,1212607325,3888,2930
2395,1212716332,1944,1464
2396,1212716372,3888,2929
2397,1212716415,3888,2929
2398,1212718171,1944,1464
2399,1212728471,7777,5860
2400,1212801240,3888,2930
2401,1212801241,3888,2930
2402,1212802957,7777,5860
2403,1212802958,7777,5860
2404,1212811444,1944,1465
2405,1212811445,1944,1465
2406,1212811446,1944,1465
2407,1212946081,1944,1464
2408,1212946082,1944,1464
2409,1212946287,1944,1464
2410,1212946288,1944,1464
2411,1213253648,1944,1464
2412,1213253649,0,0
2413,1213271961,1944,1464
2414,1213271987,1944,1464
2415,1213271988,1944,1464
2416,1213273068,3888,2929
2417,1213275607,3888,2929
2418,1213278014,3888,2929
2419,1213278015,3888,2929
2420,1213846676,3888,2929
2421,1213856960,3888,2930
2422,1213856961,3888,2930
2423,1213868723,3888,2929
2424,1213868724,3888,2929
2425,1213868770,7776,5859
2426,1231904969,7776,5859
2427,1231904970,7776,5859
2428,1232026281,1944,1464
2429,1232075174,3888,2930
2430,1246604543,1944,1464
2431,80216824,3889,2929
2432,80264532,3888,2929
2433,80264534,3888,2929
2434,80264562,3888,2930
2435,80264563,3888,2930
2436,80264581,3888,2930
2437,80271666,7777,5860
2438,80271689,7777,5861
2439,80271712,7777,5861
2440,80271715,3888,2930
2441,80271725,7777,5860
2442,80271728,3888,2930
2443,80271732,7777,5860
2444,80271733,7777,5861
2445,80273034,7777,5860
2446,80273036,7777,5860
2447,80273044,7777,5860
2448,80273089,7777,5860
2449,80273095,7777,5860
2450,80273101,7777,5860
2451,80273111,7777,5860
2452,80273118,7777,5860
2453,80273130,7777,5860
2454,80273140,7777,5860
2455,80273147,7777,5860
2456,80273200,7777,5860
2457,80273202,7777,5860
2458,80273519,3888,2930
2459,537267342,3888,2930
2460,537267356,3888,2930
2461,537267358,3888,2930
2462,537267376,3888,2930
2463,537267380,3888,2930
2464,537268953,3888,2929
2465,537269077,3888,2929
2466,537269103,3888,2929
2467,537269178,0,0
2468,537269191,3888,2929
2469,537269219,1944,1464
2470,537269225,3888,2929
2471,537271133,3889,2929
2472,537271579,7777,5859
2473,537271589,3888,2929
2474,537271769,7777,5859
2475,537273366,3888,2929
2476,537273529,3888,2929
2477,537273587,3888,2929
2478,537273940,3888,2929
2479,537274006,3888,2929
2480,537274132,3888,2929
2481,537274596,3888,2929
2482,537274747,3888,2929
2483,537283942,3888,2929
2484,537283986,3888,2929
2485,537284506,3888,2929
2486,537284510,3888,2929
2487,537284564,3889,2929
2488,537284573,0,0
2489,537285952,1944,1465
2490,537285956,1944,1465
2491,537285969,3888,2930
2492,537286881,7777,5860
2493,537287151,3888,2930
2494,537287158,3888,2930
2495,537287418,7777,5860
2496,537287454,3888,2930
2497,542389670,3888,2930
2498,542389671,3888,2930
2499,542419678,3888,2930
2500,542419693,7777,5860
2501,542419694,7777,5860
2502,542419963,7777,5861
2503,542420313,3888,2930
2504,542420317,7777,5861
2505,542420448,3888,2930
2506,545357030,7777,5860
2507,545357031,7777,5860
2508,545357699,7777,5860
2509,545357701,7777,5860
2510,545357702,7777,5860
2511,545363389,3888,2930
2512,545363390,3888,2930
2513,546978035,3888,2930
2514,546985428,3888,2930
2515,546985432,3888,2930
2516,546985523,7777,5860
2517,575175445,1944,1465
2518,575175446,1944,1465
2519,591347605,1944,1464
2520,593888603,3888,2929
2521,593892349,3888,2929
2522,593892350,3888,2929
2523,593893600,3888,2929
2524,593894277,7777,5860
2525,593894282,0,0
2526,593894283,3888,2930
2527,593894863,7777,5860
2528,593894988,1944,1465
2529,593894989,1944,1465
2530,593895173,3888,2930
2531,593895200,3888,2930
2532,709911071,3888,2929
2533,709968250,3888,2929
2534,710157464,3888,2929
2535,710204564,1944,1465
2536,710749619,1944,1465
2537,710749625,1944,1465
2538,710749627,3888,2930
2539,710749628,3888,2930
2540,710749629,3888,2930
2541,711601548,3888,2930
2542,727349575,3889,2929
2543,743770350,7777,5860
2544,743946699,7777,5860
2545,743946706,7777,5860
2546,746223571,3888,2930
2547,758649269,3888,2930
2548,769282762,0,0
2549,769282763,1944,1464
2550,769319331,3888,2930
2551,772775165,3888,2929
2552,773377986,3888,2930
2553,778879630,1944,1464
2554,799327569,3888,2930
2555,806648140,1944,1464
2556,809643321,3888,2930
2557,809643322,3888,2930
2558,809643323,3888,2930
2559,811242810,3888,2929
2560,811309194,3888,2929
2561,811309195,3888,2929
2562,811309196,3888,2929
2563,811309197,3888,2929
2564,811482965,3888,2929
2565,811482966,3888,2929
2566,811804728,3888,2929
2567,811804729,3888,2929
2568,811804731,3888,2929
2569,811954338,3888,2929
2570,811957663,3888,2929
2571,812038162,3888,2929
2572,812038165,3888,2929
2573,812038166,3888,2929
2574,812389330,1944,1465
2575,814815310,3888,2930
2576,815539506,7776,5861
2577,815539508,7776,5861
2578,815544195,7777,5861
2579,815544196,7777,5861
2580,815544210,7777,5861
2581,829293764,3888,2930
2582,829298120,7777,5860
2583,829298123,7777,5860
2584,829298124,7777,5860
2585,849110183,7777,5860
2586,849110186,0,0
2587,851431217,3888,2930
2588,851431218,3888,2930
2589,863603879,3888,2929
2590,863830304,3888,2930
2591,863860057,7777,5861
2592,863860064,7777,5861
2593,863860067,7777,5861
2594,863860068,7777,5861
2595,867298725,1944,1464
2596,867298729,1944,1464
2597,867298730,1944,1464
2598,876599590,3888,2930
2599,876599591,3888,2930
2600,878371919,3888,2930
2601,878371920,3888,2930
2602,901331069,3888,2929
2603,901331070,3888,2929
2604,901481150,3888,2929
2605,901481151,3888,2929
2606,901481152,3888,2929
2607,901481153,3888,2929
2608,901882223,3888,2929
2609,901882226,3888,2929
2610,901882227,3888,2929
2611,901882228,3888,2929
2612,901882229,3888,2929
2613,901882235,3888,2929
2614,901892705,3888,2929
2615,901892710,3888,2929
2616,901892712,3888,2929
2617,901892714,3888,2929
2618,901894254,3888,2930
2619,901905219,3888,2930
2620,901905220,3888,2930
2621,902007066,3888,2929
2622,902007068,3888,2929
2623,902007069,3888,2929
2624,902008927,3888,2929
2625,902008928,3888,2929
2626,902008930,3888,2929
2627,902013306,3889,2929
2628,902023331,3888,2930
2629,902023334,3888,2930
2630,902023335,3888,2930
2631,902023338,3888,2930
2632,902023339,3888,2930
2633,902117724,3888,2930
2634,902117725,3888,2930
2635,902121516,3888,2930
2636,902121517,3888,2930
2637,902121518,3888,2930
2638,902121519,3888,2930
2639,902121520,3888,2930
2640,902121522,3888,2930
2641,902121523,3888,2930
2642,902136236,3888,2930
2643,902136237,3888,2930
2644,902136242,3888,2930
2645,902136244,3888,2930
2646,902136245,3888,2930
2647,902136247,3888,2930
2648,906065980,3888,2930
2649,907413863,1944,1465
2650,907413864,1944,1465
2651,912804168,3888,2930
2652,912804169,3888,2930
2653,913058849,3888,2930
2654,913058850,3888,2930
2655,913058851,3888,2930
2656,913058853,3888,2930
2657,913058854,3888,2930
2658,913058855,3888,2930
2659,913065457,3888,2929
2660,913166153,3888,2930
2661,913166154,3888,2930
2662,913189851,3888,2929
2663,1007588250,7776,5861
2664,1007588251,7776,5861
2665,1007588257,7776,5861
2666,1007588258,7776,5861
2667,1056120544,3888,2929
2668,1085672460,3888,2930
2669,1085672461,3888,2930
2670,1122583878,3888,2930
2671,1125264766,3888,2929
2672,1147482848,7777,5860
2673,1147482849,7777,5860
2674,1147482885,7777,5860
2675,1147482886,7777,5860
2676,1160265381,0,0
2677,1160265384,1944,1464
2678,1160772638,3888,2929
2679,1160772639,3888,2929
2680,1160772808,3888,2929
2681,1162314493,3888,2929
2682,1185667463,0,0
2683,1195664246,3889,2929
2684,1195664247,3889,2929
2685,1200369812,3888,2929
2686,1201186010,3888,2929
2687,1201258547,3888,2929
2688,1201341127,3888,2929
2689,1201342049,3888,2929
2690,1201342050,3888,2929
2691,1201421450,3888,2929
2692,1201421451,3888,2929
2693,1201422162,3888,2929
2694,1201422273,3889,2929
2695,1201488179,3888,2929
2696,1201488180,3888,2929
2697,1201790625,3888,2929
2698,1202254909,3888,2930
2699,1202254910,3888,2930
2700,1202375678,1944,1464
2701,1202388162,1944,1464
2702,1202531678,1944,1464
2703,1202531679,1944,1464
2704,1202886337,3888,2930
2705,1202886338,3888,2930
2706,1209004489,3888,2930
2707,1209004492,3888,2930
2708,1209004494,3888,2930
2709,1209004495,3888,2930
2710,1212291421,1944,1465
2711,1212291422,1944,1465
2712,1212329882,7777,5860
2713,1212329884,7777,5860
2714,1212334039,3888,2929
2715,1212334040,3888,2929
2716,1212335025,7777,5860
2717,1212335026,7777,5860
2718,1212335027,3888,2930
2719,1212342270,1944,1464
2720,1212393091,3888,2930
2721,1212680372,3889,2929
2722,1212680373,3889,2929
2723,1212683041,0,0
2724,1212685818,3888,2929
2725,1212698786,3889,2929
2726,1212715256,3888,2930
2727,1212716179,0,0
2728,1212716413,3888,2930
2729,1212717577,3888,2930
2730,1212718318,3888,2930
2731,1212730859,3888,2930
2732,1212730860,3888,2930
2733,1212732188,3888,2930
2734,1212734217,3888,2930
2735,1212734250,3888,2930
2736,1212788002,3888,2930
2737,1212948544,3888,2930
2738,1212948545,0,0
2739,1212950375,3888,2930
2740,1213050147,3888,2930
2741,1213050190,1944,1464
2742,1213050304,1944,1464
2743,1213050390,3888,2930
2744,1213248473,1944,1464
2745,1213691898,3889,2929
2746,1213942966,3888,2929
2747,1214459297,1944,1465
2748,1214566324,1944,1465
2749,1216348874,3888,2929
2750,1216348875,3888,2929
2751,1217295272,7777,5859
2752,1217295273,7777,5859
2753,1217295274,7777,5859
2754,1219682728,7777,5860
2755,1219682729,7777,5860
2756,1219726124,3888,2930
2757,1219726125,3888,2930
2758,1219841634,7776,5861
2759,1219841635,7776,5861
2760,1219924536,3888,2930
2761,1220129628,3888,2930
2762,1220129629,3888,2930
2763,1231899856,3889,2929
2764,1231962397,3888,2929
2765,1231983613,1944,1464
2766,537275989,7775,5858
2767,537276158,7775,5858
2768,537277746,3887,2928
2769,537278904,3887,2928
2770,537283013,7775,5858
2771,537283534,7775,5858
2772,537283852,7775,5858
2773,537288245,3887,2929
2774,743791042,7775,5858
2775,743791044,7775,5858
2776,747106848,7775,5858
2777,811311709,7775,5858
2778,811957314,3887,2928
2779,811957315,3887,2928
2780,811957316,3887,2928
2781,827053936,7775,5858
2782,827053937,7775,5858
2783,900939331,7775,5858
2784,901328521,3887,2928
2785,901328523,3887,2928
2786,901352079,7775,5858
2787,901352080,7775,5858
2788,1199546123,7775,5858
2789,1213344305,3887,2929
2790,537277431,3887,2928
2791,537277538,3887,2928
2792,537277550,3887,2928
2793,537279287,3887,2928
2794,537279289,3887,2928
2795,537279297,3887,2928
2796,537279337,3887,2928
2797,537279384,3887,2928
2798,537279390,3887,2928
2799,537279399,3887,2928
2800,537279412,3887,2928
2801,537279454,3887,2928
2802,537279498,3887,2928
2803,537279569,3887,2928
2804,537279705,3887,2928
2805,537282236,3887,2928
2806,537282252,3887,2928
2807,537283716,7775,5857
2808,537283717,7775,5857
2809,537284200,7776,5857
2810,537284283,3887,2928
2811,537284303,3887,2928
2812,537284304,0,0
2813,537284307,3887,2928
2814,537284308,3887,2928
2815,537284340,3887,2928
2816,537284341,3887,2928
2817,537284349,3887,2928
2818,545372966,3887,2928
2819,545372967,3887,2928
2820,593888927,3887,2928
2821,593892013,3887,2928
2822,593892014,3887,2928
2823,593892015,3887,2928
2824,593892065,3887,2928
2825,593892066,3887,2928
2826,593892070,3887,2928
2827,593892071,3887,2928
2828,711160908,3887,2928
2829,746433669,3887,2928
2830,747062068,3887,2928
2831,747221467,3887,2928
2832,772995620,3887,2928
2833,798641361,3887,2928
2834,809360979,7775,5857
2835,809360980,7775,5857
2836,809569229,7775,5857
2837,811233761,3887,2928
2838,811233762,3887,2928
2839,811233763,3887,2928
2840,811233764,3887,2928
2841,811233765,3887,2928
2842,811233766,3887,2928
2843,811311161,3887,2928
2844,811401747,3887,2928
2845,811401749,3887,2928
2846,811401750,3887,2928
2847,811629554,3887,2928
2848,811629555,3887,2928
2849,811639004,3887,2928
2850,811639010,3887,2928
2851,811639011,3887,2928
2852,811639013,3887,2928
2853,811691245,3887,2928
2854,811735679,3887,2928
2855,811735680,3887,2928
2856,811828788,3887,2928
2857,811884861,3887,2928
2858,811952758,7775,5857
2859,811952759,7775,5857
2860,811960178,3887,2928
2861,811960179,3887,2928
2862,812034439,3887,2928
2863,812123235,3887,2928
2864,812123236,3887,2928
2865,812140539,3887,2928
2866,812140540,3887,2928
2867,812249483,1944,1464
2868,851493606,3887,2928
2869,851493607,3887,2928
2870,851494759,3887,2928
2871,851494760,3887,2928
2872,851526751,3887,2928
2873,851526753,3887,2928
2874,851547804,7776,5857
2875,851553261,3887,2928
2876,851553262,3887,2928
2877,900907928,3887,2928
2878,900907929,3887,2928
2879,900907930,3887,2928
2880,901116288,3887,2928
2881,901118830,3887,2928
2882,901299340,3887,2928
2883,901304873,3887,2928
2884,901304874,3887,2928
2885,901304876,3887,2928
2886,901304877,3887,2928
2887,901304878,3887,2928
2888,901304879,3887,2928
2889,901304882,3887,2928
2890,901304892,3887,2928
2891,901308729,3887,2928
2892,901308731,3887,2928
2893,901308739,3887,2928
2894,901308740,3887,2928
2895,901308741,3887,2928
2896,901422763,3887,2928
2897,901422764,3887,2928
2898,913180274,3887,2928
2899,1034362075,3887,2928
2900,1162753949,3887,2928
2901,1201265795,3887,2928
2902,1201266544,3887,2928
2903,1201266545,3887,2928
2904,1201266546,3887,2928
2905,1201266547,3887,2928
2906,1201268193,3887,2928
2907,1201268194,3887,2928
2908,1201273165,3887,2928
2909,1206205963,3887,2928
2910,1213276519,3887,2928
2911,1231974878,3887,2928
2912,1246604406,3888,2928
2913,80263659,7778,5861
2914,80263669,7778,5861
2915,80263670,0,0
2916,80263691,7777,5861
2917,80263738,7778,5860
2918,80263753,7778,5860
2919,80263755,7778,5860
2920,80263806,3888,2930
2921,80263902,7777,5859
2922,80263904,7777,5859
2923,80263911,7777,5859
2924,80263912,3889,2929
2925,80263953,3889,2930
2926,80263981,7778,5860
2927,80263985,7777,5859
2928,80263986,7777,5859
2929,80264251,3888,2930
2930,80264252,3888,2930
2931,80264312,3888,2930
2932,80264380,7777,5860
2933,80264419,7777,5860
2934,80264442,7778,5860
2935,80264443,7778,5860
2936,80264444,7778,5860
2937,80264445,7778,5860
2938,80264531,0,0
2939,80264535,0,0
2940,80264587,3888,2930
2941,80264618,3888,2930
2942,80264663,7777,5860
2943,537266780,3888,2930
2944,537266883,3888,2930
2945,537267048,3888,2930
2946,537267072,3888,2930
2947,537267073,3888,2930
2948,537267345,3888,2930
2949,537267362,3888,2930
2950,537267409,3888,2930
2951,537268034,7777,5860
2952,537268037,7777,5860
2953,537284576,3888,2929
2954,542383262,3889,2929
2955,542383263,3889,2929
2956,542383269,7778,5860
2957,542385988,3888,2930
2958,542419326,7778,5861
2959,542419330,7778,5861
2960,542419331,7778,5861
2961,542419333,7777,5861
2962,542419370,7777,5861
2963,542419371,7777,5861
2964,542419373,7777,5861
2965,542419893,7777,5860
2966,545363392,3888,2930
2967,593894418,7777,5860
2968,593894422,3888,2930
2969,593895069,7778,5860
2970,593895070,7778,5860
2971,593895071,7778,5860
2972,593895110,7778,5860
2973,593895142,7778,5860
2974,593895143,7778,5860
2975,593895244,7778,5861
2976,743861696,3889,2930
2977,743947930,7778,5860
2978,743957874,7777,5861
2979,743957879,7777,5861
2980,743957885,7777,5861
2981,743957891,7778,5861
2982,743957892,7778,5861
2983,743964350,7778,5860
2984,743964351,7778,5860
2985,746847288,7778,5860
2986,746847289,7778,5860
2987,746847290,7778,5860
2988,771584620,7777,5859
2989,771584622,7777,5859
2990,771584623,7777,5859
2991,771584687,3888,2930
2992,771584717,3889,2930
2993,771584719,7777,5860
2994,771584720,7777,5860
2995,771584723,7777,5860
2996,772341617,7777,5861
2997,772341619,7777,5861
2998,772351058,7778,5860
2999,772351065,7778,5860
3000,772351066,7778,5860
3001,772351085,7778,5860
3002,772351087,7778,5860
3003,772382851,3888,2930
3004,773218896,7777,5859
3005,773218897,7777,5859
3006,773325841,7777,5861
3007,773325844,7777,5861
3008,773325845,7777,5861
3009,773325846,7777,5861
3010,773325847,7777,5861
3011,773325849,7777,5861
3012,773325850,7777,5861
3013,773325852,7777,5861
3014,773325853,7777,5861
3015,773325855,7777,5861
3016,773325856,7777,5861
3017,773375248,7777,5861
3018,773375249,7777,5861
3019,773375251,7777,5861
3020,773375252,7777,5861
3021,798668089,7777,5860
3022,798668599,7777,5860
3023,798668600,7777,5860
3024,806596291,7778,5860
3025,806596292,7778,5860
3026,810710841,3888,2930
3027,810710842,3888,2930
3028,811157954,7778,5860
3029,811157955,7778,5860
3030,811229047,3888,2930
3031,811242095,7778,5861
3032,811243144,3889,2930
3033,811243145,3889,2930
3034,811309469,7777,5860
3035,811309470,7777,5860
3036,812143998,3888,2930
3037,812143999,3888,2930
3038,814815312,7777,5860
3039,814815313,7777,5860
3040,815716566,7778,5861
3041,815716567,7778,5861
3042,815776600,7777,5861
3043,815776602,7777,5861
3044,815776603,7777,5861
3045,815776605,7777,5861
3046,815776606,7777,5861
3047,815776607,7777,5861
3048,842285987,3889,2930
3049,842285988,3889,2930
3050,842321914,3888,2930
3051,842324721,3889,2929
3052,843938564,3889,2930
3053,843940797,3888,2929
3054,851418741,3888,2930
3055,851425114,7778,5860
3056,851425115,7778,5860
3057,851446460,7778,5860
3058,851446610,3889,2930
3059,851446611,3889,2930
3060,851480828,7777,5860
3061,851480829,7777,5860
3062,851486305,3888,2930
3063,863599877,7778,5861
3064,863599878,7778,5861
3065,863821579,3888,2930
3066,863821580,7777,5860
3067,863821581,7777,5860
3068,868499950,0,0
3069,901299094,3888,2930
3070,901299095,3888,2930
3071,901299096,3888,2930
3072,901299098,3888,2930
3073,901311660,3888,2929
3074,901311661,3888,2929
3075,901311665,3889,2930
3076,901311668,3889,2930
3077,901311670,3889,2929
3078,901882859,3888,2930
3079,901888523,3888,2930
3080,901888525,3888,2930
3081,901888527,3888,2930
3082,901903207,3888,2930
3083,901903208,3888,2930
3084,901903209,3888,2930
3085,901903210,3888,2930
3086,901903211,3888,2930
3087,901903212,3888,2930
3088,901903213,3888,2930
3089,901903214,3888,2930
3090,901905218,3888,2930
3091,913058852,3888,2930
3092,913058856,3888,2930
3093,1123005842,7777,5859
3094,1123005843,7777,5859
3095,1202757952,3888,2930
3096,1210368300,7777,5861
3097,1210368301,7777,5861
3098,1212335028,3888,2930
3099,1212392410,3888,2930
3100,1212392411,3888,2930
3101,1212607329,3888,2930
3102,1212607330,3888,2930
3103,1212612385,7777,5860
3104,1212613479,3889,2930
3105,1212728399,7778,5860
3106,1212728400,7777,5860
3107,1212732189,3888,2930
3108,1212733821,3888,2930
3109,1213805997,7778,5861
3110,1213805998,7778,5861
3111,1213851728,3889,2929
3112,1232076868,7777,5860
3113,1232076869,7777,5860
3114,537275919,3888,2929
3115,537276007,3888,2929
3116,537276758,3888,2929
3117,537277939,7776,5857
3118,537278118,7776,5857
3119,537278703,3887,2928
3120,537278707,3887,2928
3121,537278728,3887,2928
3122,537278749,3887,2928
3123,537278766,3887,2928
3124,537278795,3887,2928
3125,537278796,3887,2928
3126,537278798,3887,2928
3127,537278867,3887,2928
3128,537278933,3887,2928
3129,537279009,3887,2928
3130,537279064,3887,2928
3131,537279083,3888,2928
3132,537279113,3888,2928
3133,537279132,3888,2928
3134,537279181,3888,2928
3135,537282628,3887,2928
3136,537282629,3887,2928
3137,537283465,3888,2929
3138,537283765,3887,2928
3139,537283849,3887,2928
3140,537284269,3887,2928
3141,537284306,7775,5857
3142,545370568,3887,2928
3143,593892069,3887,2928
3144,593892343,3888,2929
3145,593892381,3888,2929
3146,721545570,3888,2928
3147,746357687,3887,2928
3148,746578334,3888,2929
3149,746582210,3888,2929
3150,746670106,7776,5857
3151,746670107,7776,5857
3152,746699044,3888,2928
3153,746795085,3887,2928
3154,746795086,3887,2928
3155,746930788,3887,2928
3156,747213714,3887,2928
3157,749042918,3888,2929
3158,753471325,3887,2928
3159,799405971,3888,2929
3160,799405972,3888,2929
3161,799409576,3888,2929
3162,801541812,3887,2928
3163,801541813,3887,2928
3164,801541814,3887,2928
3165,801541816,3887,2928
3166,801763085,7776,5857
3167,802183029,7776,5857
3168,811304939,3888,2928
3169,811304940,3888,2928
3170,811401019,3887,2928
3171,811401020,3887,2928
3172,811401021,3887,2928
3173,811401022,3887,2928
3174,811469802,3888,2928
3175,811484455,3888,2929
3176,811484456,3888,2929
3177,811625640,3887,2928
3178,811625641,3887,2928
3179,811625642,3887,2928
3180,811625645,3887,2928
3181,811625646,3887,2928
3182,811625647,3887,2928
3183,811635474,3887,2928
3184,811635475,3887,2928
3185,811636463,3888,2929
3186,811636564,7776,5858
3187,811636565,7776,5858
3188,811637088,3888,2929
3189,811637089,3888,2929
3190,811691224,3888,2929
3191,811691255,3888,2929
3192,811691256,3888,2929
3193,811691376,3887,2928
3194,811691379,3888,2928
3195,811735678,3887,2928
3196,811748852,3888,2928
3197,811753029,3888,2929
3198,811753785,3887,2928
3199,811754774,3887,2928
3200,811754775,3887,2928
3201,811754778,3887,2928
3202,811754779,3887,2928
3203,811754780,3887,2928
3204,811814921,7776,5857
3205,811814922,7776,5857
3206,811881331,3887,2928
3207,811881332,3887,2928
3208,811881333,3887,2928
3209,811898157,3887,2928
3210,811898158,3887,2928
3211,811898329,3888,2928
3212,811961372,3888,2929
3213,812037378,3887,2928
3214,812037379,3887,2928
3215,812037380,3887,2928
3216,812038265,3887,2928
3217,812038266,3887,2928
3218,812131169,7776,5857
3219,812131170,7776,5857
3220,812149330,3888,2928
3221,812224198,3888,2928
3222,842439966,3887,2928
3223,842439967,3887,2928
3224,851491966,3888,2929
3225,851491967,3888,2929
3226,851569372,3888,2928
3227,851573661,3888,2929
3228,851625411,3887,2928
3229,894256786,3887,2928
3230,894256787,3887,2928
3231,894256788,3887,2928
3232,900907924,3887,2928
3233,900907926,3887,2928
3234,901118142,3887,2928
3235,901118143,3887,2928
3236,901118145,3887,2928
3237,901118146,3887,2928
3238,901118147,3887,2928
3239,901118148,3887,2928
3240,901118149,3887,2928
3241,901324160,3888,2928
3242,901328520,3887,2928
3243,901328522,3887,2928
3244,901328527,3888,2928
3245,901328528,3888,2928
3246,901335586,3888,2929
3247,901335592,3888,2929
3248,901337503,3887,2928
3249,901337504,3887,2928
3250,901337505,3887,2928
3251,901337506,3887,2928
3252,901462626,3887,2928
3253,901462628,3887,2928
3254,901462629,3887,2928
3255,901462631,3887,2928
3256,901462632,3887,2928
3257,901462634,3887,2928
3258,901462635,3887,2928
3259,913186328,3887,2928
3260,913186989,3887,2928
3261,913186990,3887,2928
3262,913201875,1944,1464
3263,913805487,3888,2929
3264,916154782,3888,2929
3265,916154783,3888,2929
3266,916160591,3888,2929
